data_dir,model_dir,RSEED,sigmaobs,nobs,deltaobs,sigmainit,nens,ferr,infl_nlin,f_all,a_all,f_10,a_10,f_30,a_30
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576479.382.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.8,0.9,3.6520276712989777,7.7552256859649376,1.6846440246521917,1.5208282684685168,4.086429827580462,8.859523858351935
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576487.247.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.9,1.2,3.5903910764625264,7.213665071781639,1.8180478585155144,1.8282276213038644,4.082206950724957,8.282300568376064
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576468.720.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.7,0.6,3.918863845355121,9.283145264718176,2.1362438323488435,2.387354639651968,4.473771838001262,10.94545448611454
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576468.948.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.7,0.5,3.7037311100680332,8.8422896819351,2.0576772023612366,2.0500949108643653,4.14097737884103,10.580631449727207
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576503.121.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.9,1.3,3.2700843770972936,5.636471641220153,1.3906203281536518,1.2410732680940475,3.8235171002989317,6.74233913834913
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576485.513.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.9,0.7,3.626665271133889,7.155605436704806,1.9859747107915515,2.1083697577896903,4.175104589412504,8.507619744975898
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576503.118.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.9,1.4,3.3899115182010724,6.5107734860506845,1.6050769812458112,1.4582982234936759,3.886278383822539,7.521208295547487
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576482.398.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.9,0.5,3.6528597594777987,7.002253349655732,1.9969448151933973,1.97189635075432,4.194193735495984,8.484929319965039
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576478.935.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.8,0.7,3.662427001620898,8.214446954287435,1.8696453352656488,1.7810682696103508,4.205923103669638,9.756336350029594
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576486.653.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.9,1.0,3.807939000248529,8.112228494911902,2.0215442961216565,1.9185173974199143,4.288165457402556,9.389639507332868
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576478.613.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.8,0.6,3.700797324183141,8.49183755044302,2.109357439316716,2.1270783336416743,4.361304904146204,10.945007182141257
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576477.637.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.8,0.5,3.876075132324047,9.505845324556986,2.0476522284342207,1.9339946085666804,4.396230411443682,11.111293144771953
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576486.628.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.9,0.9,3.4802964503130336,7.228989372281506,1.58217908168136,1.438910029139105,4.0441261631308345,8.705162216140893
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576482.425.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,0.9,0.6,3.7957849747880066,9.104008685377119,2.234230609983103,2.3324087393284323,4.285201028758611,10.716677256993847
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576522.550.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,1.3,3.3640212197128734,5.455330924478611,1.5679235447804651,1.5008429711128828,3.882403069930034,6.3276582633732446
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576522.534.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,1.4,3.218914614749636,5.543263427073604,1.4424952850448376,1.3229059918753368,3.775482739012295,6.534347461244477
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576518.075.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,0.9,3.5419191402584573,6.533748536109796,1.804588003590844,1.7161092234704771,4.0732001144371806,7.766825497383784
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576510.074.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,0.6,3.6087140385632597,7.603437477050124,1.8372417230420768,1.7576304242323484,4.183884014939877,9.07386879886539
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576512.230.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,0.7,3.725297142417604,8.271329741446316,1.9209807061785085,1.7710444960251202,4.18935184402332,9.520448816068305
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576524.898.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,1.2,3.2969057003472786,5.283690733684581,1.5685701104643175,1.482745002659406,3.9241539394756253,6.4554421466839385
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576522.823.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,1.0,3.468063861001228,5.597316522151552,1.6179819869343066,1.4602415629731509,4.032835899145273,6.654430674751942
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576522.337.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,1.1,3.3809915763320686,6.366771053912027,1.6962871808249558,1.6183708838396476,3.9014709007403474,7.41388886604574
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576515.166.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,0.8,3.6885726023801526,8.436116484041989,2.120963790213632,2.109743137362748,4.185876349945497,9.849511948088177
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576534.754.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,1.1,3.3019055160548887,5.286696961307569,1.5712635685835703,1.5149977348769832,3.8721684606204754,6.358223987014577
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576510.351.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.0,0.5,3.953485530843469,9.20688456797491,2.1253595273948025,2.2682375147344933,4.4391745375354175,10.689574432190524
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576531.799.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,0.8,3.646888679798818,6.985423854876437,1.8821809502903408,1.8288685704114056,4.13306483657746,8.09109311056879
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576541.420.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,1.3,3.3695603953583966,5.439725135702572,1.7486111110782554,1.5906500805869188,3.8691617053512233,6.406499249269835
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576529.515.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,0.5,3.709862009584968,7.338226711714251,2.018942534625756,1.9161818681098268,4.239731475365607,8.674374371779686
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576533.246.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,0.6,3.5320292832975104,7.027757621245296,2.0238130841923136,2.0472853224666765,3.9830785427101465,8.134446209232026
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576548.543.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,1.1,3.3594862331738176,5.449214677696737,1.6689958775644496,1.5750827635195144,3.869791828463899,6.349138339544747
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576542.945.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,1.4,3.4111960701584905,6.218023935768566,1.6780634008718969,1.5890302154946612,3.890449679063424,7.1093473144387325
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576541.235.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,1.2,3.4013695731565035,6.27204683937778,1.6317317906973112,1.522428730055305,3.88624943104692,7.193806760927815
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576537.840.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,1.0,3.662581898617243,6.741362221548201,1.9652260423380568,2.0675944605100685,4.308559280429006,8.495726607305214
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576536.077.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,0.9,3.60342722855724,7.297740651757497,1.888349780055796,1.83040447291971,4.093054220214384,8.581465216943691
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576545.780.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,0.6,3.422890112331527,6.342722450832357,2.0164879612449957,2.036794087929872,3.8690845633875,7.4810863707473025
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576552.112.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,1.3,3.4110435978326867,6.0866961314145085,1.814920732150208,1.682752007813224,3.8882195534541992,7.1735521781331695
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576558.272.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,0.5,3.4785948134075406,6.359896919514233,1.9261556009553158,1.8260000648060808,3.969780180984,7.46301801819311
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576552.117.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,1.2,3.4461244298577847,6.185913559103318,1.6381292960326512,1.4956957358329133,3.95653222048717,7.207578135465945
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576537.008.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.1,0.7,3.810139232082468,8.390478717836586,2.1979220720929504,2.160522211365117,4.237160320489685,9.63887582239224
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576553.244.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,0.8,3.614276720478391,7.175141085319817,2.140451353271537,2.144637469530383,4.120058184615494,8.52949182655285
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576547.821.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,0.8,3.496999475716845,6.383199275488242,1.7352262390262605,1.6695484553601734,4.050859818615848,7.557301265896068
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576555.067.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,1.4,3.4222559249090203,6.039451031423948,1.67716649482403,1.5781211147935672,3.919686022627866,6.972337162868151
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576561.116.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,1.1,3.4001445444744665,5.554331960572998,1.6767051865168434,1.5199861025046837,3.9190785726491217,6.494804053077908
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576548.400.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,1.0,3.526370394428691,7.093239246353983,1.8263072341933595,1.773310258106216,4.025565056780899,8.215846436665027
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576547.856.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,0.9,3.648957794732877,7.3051873258559645,2.1415355913344984,2.0954346899783616,4.081637143543253,8.506984394155618
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576548.271.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,0.7,3.6712329215536292,7.342137412174589,2.069012200438668,2.1101427644275565,4.098727530099259,8.389939715620326
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576558.285.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,0.6,3.708330874069525,7.090693916072607,2.189861646544267,2.1634341202285463,4.1815670960129445,8.261495557641007
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576557.053.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,0.7,3.560315163759624,6.40300492588521,1.9839378254079685,1.8592162876610765,4.0451096664750334,7.515365061073004
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576558.649.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,1.0,3.5013091052461727,6.378639901497258,1.9156122691603985,1.7358445951564268,3.959615435321536,7.360401189027207
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576564.448.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,1.4,3.4411265035919896,5.5806532947872585,1.6995939001904412,1.5179222488566049,3.9891261383048495,6.595428554864028
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576571.991.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,1.4,3.5152772087240045,5.866137415990733,1.804527864210085,1.6868245179276848,4.000815573467282,6.903016687911433
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576571.073.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,1.2,3.266251069953505,4.806361102645663,1.576505907530836,1.474727586950778,3.819998881299397,5.763609426259231
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576572.216.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,1.3,3.462498243044301,5.858461943695407,1.923316076215373,1.7585096281978374,3.9125530434981,6.812083678699103
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576543.748.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.2,0.5,3.786596891052542,8.618391805137694,2.3401713134664783,2.4015140274290245,4.207081239169825,10.284039462417377
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576560.532.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,1.2,3.51056290961114,6.3245638552621175,1.7112940228881826,1.50167758820841,4.0683779620703415,7.558439895547121
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576562.341.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,1.3,3.5616573733895747,6.574191846819995,1.9235117516822504,1.836134791967345,4.003006133801832,7.599606967472558
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576567.143.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,1.1,3.444292101193169,6.0170243404750225,1.8850296567117728,1.8264132388538323,3.9118502462823175,6.970713985603667
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576558.677.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,0.9,3.4876780679646977,6.4839764911413,1.8158537129257344,1.7172736453080182,3.9942465514756513,7.738664956484118
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576567.203.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,1.0,3.449240152121328,5.867610406004765,1.92216547732372,1.7670445747470207,3.9253050516221295,6.880962197445284
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576564.539.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,0.7,3.7198282884172147,7.437236438546941,2.194941109931258,2.3083595220670605,4.154467315048924,8.659708800170646
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576577.578.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,0.7,3.646763875631872,6.722097406767086,2.171564314008714,2.142031855019122,4.0884001762658,7.803706542247897
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576566.819.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,0.8,3.720596425661805,7.0053413821537305,2.115019687971248,2.0743289381842156,4.185236474417613,8.290559259074028
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576584.863.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,1.1,3.389295221955748,5.589973913358628,1.854820709784537,1.7682267891541972,3.8837346800697774,6.593779076585783
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576574.867.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,0.6,3.6351058062946153,7.424860694929535,2.138655160305572,2.085134477129221,4.082057894167439,8.714194769622118
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576566.999.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.4,0.9,3.667809203265313,6.8591050611456925,2.093894301441676,2.0354904298164227,4.1688781191101585,8.091293826229245
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576557.723.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,0.6,3.7761144940310856,8.290773722658276,2.1490138709088527,2.2113514028433943,4.247001485892278,9.664525525101114
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576587.639.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,1.4,3.3652040820475504,5.957396176764708,1.8484901502662199,1.6545188807539932,3.865554342156053,7.0155261745250055
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576557.669.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.3,0.5,3.8680155834637717,8.579806919204552,2.233469646662529,2.1840954294812525,4.341812009914257,10.052798069423506
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576584.817.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,0.9,3.604890372601557,6.607586283163411,1.9991639453230223,1.85492892303258,4.120512597796738,7.848115657351529
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576589.321.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,1.3,3.4104808748605517,5.243710391047449,1.906079457751592,1.7579041417388133,3.828338831028002,6.006050882438156
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576584.852.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,1.0,3.6195659236254287,6.72031318022218,1.9616496812463464,1.8013432517790475,4.12592610427206,7.9039970628312615
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576589.453.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,1.2,3.391326921403588,5.356868987948033,1.7782122020406383,1.6633300148307526,3.888588540636349,6.3403071519397685
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576586.416.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,0.8,3.5440957571703207,6.523126998620818,2.0077722811376058,1.8868379867348493,4.007093420059259,7.661205742975526
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576574.583.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.5,0.5,6.394380273304084,15.348469843708461,3.393082287820078,4.271038754161924,6.82206987854936,16.895397816211894
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576614.777.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.6,1.3,3.3607673837027194,5.29032969296435,1.7410609344161323,1.5517250332429493,3.83507316201644,6.236026157515342
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576618.838.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.7,1.0,3.463262025225553,5.474842050725108,2.000024778970467,1.855932308311508,3.921093652280541,6.482333183697135
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576616.790.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.7,0.7,3.4802521693939177,5.802344909206319,2.0951288278867617,2.059203717951203,3.931598631419574,6.718295200869157
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576623.626.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.8,1.1,3.4380476916690723,5.410376172441883,2.084480985109816,2.0257915236866486,3.8609608900468895,6.288702825252375
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576613.893.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.6,1.0,3.374374274813241,5.231432167330781,1.968896255151952,1.911509798561704,3.844064208691621,6.1706521764636815
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576609.865.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.6,0.8,3.455704848929989,6.182985059271195,1.8974058147380617,1.7151823535337798,3.939500631244476,7.278162854031185
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576601.481.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.6,0.5,3.6735983521436513,6.98817122362609,2.277657205211832,2.2898237079740285,4.136715785590219,8.34387156235332
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576624.186.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.7,1.3,3.417475384900857,4.848577312797807,2.0002244077703684,1.9552842035382607,3.8413552330754777,5.602184153086704
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576614.214.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.6,1.2,3.559313138949359,6.224864194664259,2.0365817226564897,2.0025528100747203,3.984899367694657,7.128789297134883
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576624.116.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.7,1.4,3.2934447325015066,4.9275311002951305,1.8952524295737625,1.7938083394031463,3.724699336508544,5.823425552862085
/pine/scr/s/i/siyangj/DAL96/DAruns/da1535576621.318.npz,/pine/scr/s/i/siyangj/DAL96/MLmodels/m1535564323.274.h5,215.0,0.9,200.0,0.1,1.3,100.0,1.8,0.6,3.615824572469753,6.2578043318082415,2.398535958909368,2.4816937652276843,3.996469459822337,7.35022927979789
